
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
🏁 [Epoch 178] Завершена! Суммарный лосс: 11.5752 (BPR: 8.2575, Sem: 3.3177)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5096), ('ndcg@10', 0.1903), ('ndcg@50', 0.2622)])
   [Epoch 179] batch 50/172 | Loss: 0.0677 (BPR: 0.0478, Sem: 0.0199)
   [Epoch 179] batch 100/172 | Loss: 0.0687 (BPR: 0.0501, Sem: 0.0186)
   [Epoch 179] batch 150/172 | Loss: 0.0656 (BPR: 0.0464, Sem: 0.0193)
🏁 [Epoch 179] Завершена! Суммарный лосс: 11.5699 (BPR: 8.2521, Sem: 3.3178)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2516), ('recall@50', 0.5126), ('ndcg@10', 0.1912), ('ndcg@50', 0.2633)])
   [Epoch 180] batch 50/172 | Loss: 0.0691 (BPR: 0.0498, Sem: 0.0193)
   [Epoch 180] batch 100/172 | Loss: 0.0693 (BPR: 0.0504, Sem: 0.0189)
   [Epoch 180] batch 150/172 | Loss: 0.0647 (BPR: 0.0449, Sem: 0.0197)
🏁 [Epoch 180] Завершена! Суммарный лосс: 11.5537 (BPR: 8.2365, Sem: 3.3172)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2514), ('recall@50', 0.5115), ('ndcg@10', 0.1912), ('ndcg@50', 0.2633)])
   [Epoch 181] batch 50/172 | Loss: 0.0540 (BPR: 0.0349, Sem: 0.0191)
   [Epoch 181] batch 100/172 | Loss: 0.0622 (BPR: 0.0429, Sem: 0.0193)
   [Epoch 181] batch 150/172 | Loss: 0.0700 (BPR: 0.0502, Sem: 0.0198)
🏁 [Epoch 181] Завершена! Суммарный лосс: 11.4871 (BPR: 8.1704, Sem: 3.3167)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2508), ('recall@50', 0.5123), ('ndcg@10', 0.1908), ('ndcg@50', 0.2631)])
   [Epoch 182] batch 50/172 | Loss: 0.0764 (BPR: 0.0585, Sem: 0.0179)
   [Epoch 182] batch 100/172 | Loss: 0.0591 (BPR: 0.0407, Sem: 0.0184)
   [Epoch 182] batch 150/172 | Loss: 0.0660 (BPR: 0.0464, Sem: 0.0195)
🏁 [Epoch 182] Завершена! Суммарный лосс: 11.4757 (BPR: 8.1591, Sem: 3.3166)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2508), ('recall@50', 0.5117), ('ndcg@10', 0.1906), ('ndcg@50', 0.2628)])
   [Epoch 183] batch 50/172 | Loss: 0.0529 (BPR: 0.0347, Sem: 0.0181)
   [Epoch 183] batch 100/172 | Loss: 0.0690 (BPR: 0.0499, Sem: 0.0191)
   [Epoch 183] batch 150/172 | Loss: 0.0716 (BPR: 0.0515, Sem: 0.0201)
🏁 [Epoch 183] Завершена! Суммарный лосс: 11.3571 (BPR: 8.0409, Sem: 3.3162)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2514), ('recall@50', 0.5112), ('ndcg@10', 0.1908), ('ndcg@50', 0.2627)])
   [Epoch 184] batch 50/172 | Loss: 0.0645 (BPR: 0.0449, Sem: 0.0196)
   [Epoch 184] batch 100/172 | Loss: 0.0636 (BPR: 0.0447, Sem: 0.0188)
   [Epoch 184] batch 150/172 | Loss: 0.0726 (BPR: 0.0529, Sem: 0.0197)
🏁 [Epoch 184] Завершена! Суммарный лосс: 11.4261 (BPR: 8.1104, Sem: 3.3157)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2524), ('recall@50', 0.5132), ('ndcg@10', 0.1911), ('ndcg@50', 0.2632)])
   [Epoch 185] batch 50/172 | Loss: 0.0709 (BPR: 0.0524, Sem: 0.0185)
   [Epoch 185] batch 100/172 | Loss: 0.0619 (BPR: 0.0428, Sem: 0.0191)
   [Epoch 185] batch 150/172 | Loss: 0.0697 (BPR: 0.0500, Sem: 0.0197)
🏁 [Epoch 185] Завершена! Суммарный лосс: 11.3903 (BPR: 8.0750, Sem: 3.3154)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2525), ('recall@50', 0.5132), ('ndcg@10', 0.1912), ('ndcg@50', 0.2632)])
   [Epoch 186] batch 50/172 | Loss: 0.0581 (BPR: 0.0390, Sem: 0.0190)
   [Epoch 186] batch 100/172 | Loss: 0.0676 (BPR: 0.0480, Sem: 0.0197)
   [Epoch 186] batch 150/172 | Loss: 0.0627 (BPR: 0.0434, Sem: 0.0193)
🏁 [Epoch 186] Завершена! Суммарный лосс: 11.3494 (BPR: 8.0344, Sem: 3.3150)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2517), ('recall@50', 0.5152), ('ndcg@10', 0.1906), ('ndcg@50', 0.2635)])
   [Epoch 187] batch 50/172 | Loss: 0.0663 (BPR: 0.0468, Sem: 0.0194)
   [Epoch 187] batch 100/172 | Loss: 0.0618 (BPR: 0.0433, Sem: 0.0185)
   [Epoch 187] batch 150/172 | Loss: 0.0641 (BPR: 0.0440, Sem: 0.0202)
🏁 [Epoch 187] Завершена! Суммарный лосс: 11.3543 (BPR: 8.0395, Sem: 3.3148)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2517), ('recall@50', 0.5149), ('ndcg@10', 0.1901), ('ndcg@50', 0.263)])
   [Epoch 188] batch 50/172 | Loss: 0.0685 (BPR: 0.0499, Sem: 0.0185)
   [Epoch 188] batch 100/172 | Loss: 0.0676 (BPR: 0.0487, Sem: 0.0189)
   [Epoch 188] batch 150/172 | Loss: 0.0645 (BPR: 0.0457, Sem: 0.0188)
🏁 [Epoch 188] Завершена! Суммарный лосс: 11.2138 (BPR: 7.8994, Sem: 3.3144)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2521), ('recall@50', 0.5143), ('ndcg@10', 0.1908), ('ndcg@50', 0.2636)])
   [Epoch 189] batch 50/172 | Loss: 0.0565 (BPR: 0.0380, Sem: 0.0185)
   [Epoch 189] batch 100/172 | Loss: 0.0689 (BPR: 0.0500, Sem: 0.0189)
   [Epoch 189] batch 150/172 | Loss: 0.0638 (BPR: 0.0440, Sem: 0.0198)
🏁 [Epoch 189] Завершена! Суммарный лосс: 11.2058 (BPR: 7.8914, Sem: 3.3144)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.252), ('recall@50', 0.515), ('ndcg@10', 0.1909), ('ndcg@50', 0.2638)])
   [Epoch 190] batch 50/172 | Loss: 0.0805 (BPR: 0.0609, Sem: 0.0197)
   [Epoch 190] batch 100/172 | Loss: 0.0651 (BPR: 0.0460, Sem: 0.0191)
   [Epoch 190] batch 150/172 | Loss: 0.0741 (BPR: 0.0541, Sem: 0.0200)
🏁 [Epoch 190] Завершена! Суммарный лосс: 11.1329 (BPR: 7.8192, Sem: 3.3137)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2517), ('recall@50', 0.5141), ('ndcg@10', 0.1911), ('ndcg@50', 0.2638)])
   [Epoch 191] batch 50/172 | Loss: 0.0679 (BPR: 0.0488, Sem: 0.0191)
   [Epoch 191] batch 100/172 | Loss: 0.0717 (BPR: 0.0520, Sem: 0.0198)
   [Epoch 191] batch 150/172 | Loss: 0.0647 (BPR: 0.0446, Sem: 0.0201)
🏁 [Epoch 191] Завершена! Суммарный лосс: 11.2675 (BPR: 7.9537, Sem: 3.3138)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2505), ('recall@50', 0.5152), ('ndcg@10', 0.191), ('ndcg@50', 0.2643)])
   [Epoch 192] batch 50/172 | Loss: 0.0603 (BPR: 0.0421, Sem: 0.0182)
   [Epoch 192] batch 100/172 | Loss: 0.0667 (BPR: 0.0459, Sem: 0.0208)
   [Epoch 192] batch 150/172 | Loss: 0.0668 (BPR: 0.0474, Sem: 0.0194)
🏁 [Epoch 192] Завершена! Суммарный лосс: 11.2334 (BPR: 7.9201, Sem: 3.3133)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.251), ('recall@50', 0.5156), ('ndcg@10', 0.1911), ('ndcg@50', 0.2645)])
   [Epoch 193] batch 50/172 | Loss: 0.0603 (BPR: 0.0407, Sem: 0.0196)
   [Epoch 193] batch 100/172 | Loss: 0.0600 (BPR: 0.0414, Sem: 0.0186)
   [Epoch 193] batch 150/172 | Loss: 0.0644 (BPR: 0.0448, Sem: 0.0195)
🏁 [Epoch 193] Завершена! Суммарный лосс: 11.0640 (BPR: 7.7516, Sem: 3.3124)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2523), ('recall@50', 0.5157), ('ndcg@10', 0.1915), ('ndcg@50', 0.2645)])
   [Epoch 194] batch 50/172 | Loss: 0.0667 (BPR: 0.0469, Sem: 0.0197)
   [Epoch 194] batch 100/172 | Loss: 0.0716 (BPR: 0.0528, Sem: 0.0188)
   [Epoch 194] batch 150/172 | Loss: 0.0646 (BPR: 0.0444, Sem: 0.0202)
🏁 [Epoch 194] Завершена! Суммарный лосс: 11.1666 (BPR: 7.8543, Sem: 3.3123)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2519), ('recall@50', 0.5161), ('ndcg@10', 0.1912), ('ndcg@50', 0.2644)])
   [Epoch 195] batch 50/172 | Loss: 0.0694 (BPR: 0.0499, Sem: 0.0195)
   [Epoch 195] batch 100/172 | Loss: 0.0568 (BPR: 0.0378, Sem: 0.0190)
   [Epoch 195] batch 150/172 | Loss: 0.0749 (BPR: 0.0549, Sem: 0.0200)
🏁 [Epoch 195] Завершена! Суммарный лосс: 10.9928 (BPR: 7.6807, Sem: 3.3121)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2522), ('recall@50', 0.5168), ('ndcg@10', 0.1918), ('ndcg@50', 0.2651)])
   [Epoch 196] batch 50/172 | Loss: 0.0635 (BPR: 0.0449, Sem: 0.0187)
   [Epoch 196] batch 100/172 | Loss: 0.0710 (BPR: 0.0513, Sem: 0.0198)
   [Epoch 196] batch 150/172 | Loss: 0.0602 (BPR: 0.0409, Sem: 0.0192)
🏁 [Epoch 196] Завершена! Суммарный лосс: 10.9740 (BPR: 7.6623, Sem: 3.3117)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2529), ('recall@50', 0.5171), ('ndcg@10', 0.192), ('ndcg@50', 0.265)])
   [Epoch 197] batch 50/172 | Loss: 0.0537 (BPR: 0.0354, Sem: 0.0183)
   [Epoch 197] batch 100/172 | Loss: 0.0598 (BPR: 0.0410, Sem: 0.0188)
   [Epoch 197] batch 150/172 | Loss: 0.0664 (BPR: 0.0470, Sem: 0.0194)
🏁 [Epoch 197] Завершена! Суммарный лосс: 10.9387 (BPR: 7.6273, Sem: 3.3113)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2527), ('recall@50', 0.5165), ('ndcg@10', 0.1916), ('ndcg@50', 0.2646)])
   [Epoch 198] batch 50/172 | Loss: 0.0661 (BPR: 0.0456, Sem: 0.0205)
   [Epoch 198] batch 100/172 | Loss: 0.0624 (BPR: 0.0438, Sem: 0.0186)
   [Epoch 198] batch 150/172 | Loss: 0.0573 (BPR: 0.0389, Sem: 0.0183)
🏁 [Epoch 198] Завершена! Суммарный лосс: 10.9293 (BPR: 7.6182, Sem: 3.3111)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2532), ('recall@50', 0.5162), ('ndcg@10', 0.1927), ('ndcg@50', 0.2655)])
   [Epoch 199] batch 50/172 | Loss: 0.0623 (BPR: 0.0428, Sem: 0.0195)
   [Epoch 199] batch 100/172 | Loss: 0.0701 (BPR: 0.0518, Sem: 0.0183)
   [Epoch 199] batch 150/172 | Loss: 0.0597 (BPR: 0.0414, Sem: 0.0182)
🏁 [Epoch 199] Завершена! Суммарный лосс: 10.9215 (BPR: 7.6107, Sem: 3.3108)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2532), ('recall@50', 0.5166), ('ndcg@10', 0.1913), ('ndcg@50', 0.2643)])
   [Epoch 200] batch 50/172 | Loss: 0.0699 (BPR: 0.0507, Sem: 0.0191)
   [Epoch 200] batch 100/172 | Loss: 0.0642 (BPR: 0.0441, Sem: 0.0202)
   [Epoch 200] batch 150/172 | Loss: 0.0621 (BPR: 0.0431, Sem: 0.0189)
🏁 [Epoch 200] Завершена! Суммарный лосс: 10.9747 (BPR: 7.6644, Sem: 3.3103)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2527), ('recall@50', 0.5178), ('ndcg@10', 0.1917), ('ndcg@50', 0.265)])
   [Epoch 201] batch 50/172 | Loss: 0.0598 (BPR: 0.0409, Sem: 0.0189)
   [Epoch 201] batch 100/172 | Loss: 0.0708 (BPR: 0.0516, Sem: 0.0192)
   [Epoch 201] batch 150/172 | Loss: 0.0642 (BPR: 0.0442, Sem: 0.0200)
🏁 [Epoch 201] Завершена! Суммарный лосс: 10.8504 (BPR: 7.5405, Sem: 3.3099)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2543), ('recall@50', 0.5168), ('ndcg@10', 0.1922), ('ndcg@50', 0.2649)])
   [Epoch 202] batch 50/172 | Loss: 0.0636 (BPR: 0.0449, Sem: 0.0187)
   [Epoch 202] batch 100/172 | Loss: 0.0639 (BPR: 0.0441, Sem: 0.0198)
   [Epoch 202] batch 150/172 | Loss: 0.0625 (BPR: 0.0444, Sem: 0.0181)
🏁 [Epoch 202] Завершена! Суммарный лосс: 10.8249 (BPR: 7.5145, Sem: 3.3104)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2535), ('recall@50', 0.5182), ('ndcg@10', 0.1916), ('ndcg@50', 0.2649)])
   [Epoch 203] batch 50/172 | Loss: 0.0673 (BPR: 0.0484, Sem: 0.0188)
   [Epoch 203] batch 100/172 | Loss: 0.0633 (BPR: 0.0439, Sem: 0.0194)
   [Epoch 203] batch 150/172 | Loss: 0.0750 (BPR: 0.0554, Sem: 0.0196)
🏁 [Epoch 203] Завершена! Суммарный лосс: 10.7507 (BPR: 7.4406, Sem: 3.3101)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2536), ('recall@50', 0.5171), ('ndcg@10', 0.1918), ('ndcg@50', 0.2649)])
   [Epoch 204] batch 50/172 | Loss: 0.0572 (BPR: 0.0372, Sem: 0.0199)
   [Epoch 204] batch 100/172 | Loss: 0.0595 (BPR: 0.0401, Sem: 0.0194)
   [Epoch 204] batch 150/172 | Loss: 0.0697 (BPR: 0.0507, Sem: 0.0190)
🏁 [Epoch 204] Завершена! Суммарный лосс: 10.7015 (BPR: 7.3921, Sem: 3.3094)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.254), ('recall@50', 0.5181), ('ndcg@10', 0.1924), ('ndcg@50', 0.2657)])
   [Epoch 205] batch 50/172 | Loss: 0.0531 (BPR: 0.0342, Sem: 0.0189)
   [Epoch 205] batch 100/172 | Loss: 0.0637 (BPR: 0.0436, Sem: 0.0201)
   [Epoch 205] batch 150/172 | Loss: 0.0649 (BPR: 0.0464, Sem: 0.0185)
🏁 [Epoch 205] Завершена! Суммарный лосс: 10.7211 (BPR: 7.4119, Sem: 3.3091)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2545), ('recall@50', 0.52), ('ndcg@10', 0.1923), ('ndcg@50', 0.2658)])
   [Epoch 206] batch 50/172 | Loss: 0.0678 (BPR: 0.0476, Sem: 0.0202)
   [Epoch 206] batch 100/172 | Loss: 0.0601 (BPR: 0.0404, Sem: 0.0197)
   [Epoch 206] batch 150/172 | Loss: 0.0598 (BPR: 0.0404, Sem: 0.0193)
🏁 [Epoch 206] Завершена! Суммарный лосс: 10.7065 (BPR: 7.3978, Sem: 3.3087)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2557), ('recall@50', 0.5201), ('ndcg@10', 0.1931), ('ndcg@50', 0.2662)])
   [Epoch 207] batch 50/172 | Loss: 0.0645 (BPR: 0.0454, Sem: 0.0191)
   [Epoch 207] batch 100/172 | Loss: 0.0553 (BPR: 0.0368, Sem: 0.0185)
   [Epoch 207] batch 150/172 | Loss: 0.0604 (BPR: 0.0417, Sem: 0.0187)
🏁 [Epoch 207] Завершена! Суммарный лосс: 10.6101 (BPR: 7.3013, Sem: 3.3087)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2542), ('recall@50', 0.5197), ('ndcg@10', 0.1927), ('ndcg@50', 0.2661)])
   [Epoch 208] batch 50/172 | Loss: 0.0620 (BPR: 0.0417, Sem: 0.0202)
   [Epoch 208] batch 100/172 | Loss: 0.0611 (BPR: 0.0420, Sem: 0.0190)
   [Epoch 208] batch 150/172 | Loss: 0.0536 (BPR: 0.0346, Sem: 0.0190)
🏁 [Epoch 208] Завершена! Суммарный лосс: 10.5886 (BPR: 7.2799, Sem: 3.3087)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2549), ('recall@50', 0.5202), ('ndcg@10', 0.1931), ('ndcg@50', 0.2664)])
   [Epoch 209] batch 50/172 | Loss: 0.0664 (BPR: 0.0466, Sem: 0.0198)
   [Epoch 209] batch 100/172 | Loss: 0.0579 (BPR: 0.0392, Sem: 0.0188)
   [Epoch 209] batch 150/172 | Loss: 0.0578 (BPR: 0.0392, Sem: 0.0186)
🏁 [Epoch 209] Завершена! Суммарный лосс: 10.5757 (BPR: 7.2679, Sem: 3.3078)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2542), ('recall@50', 0.5212), ('ndcg@10', 0.1925), ('ndcg@50', 0.2663)])
   [Epoch 210] batch 50/172 | Loss: 0.0618 (BPR: 0.0420, Sem: 0.0198)
   [Epoch 210] batch 100/172 | Loss: 0.0624 (BPR: 0.0429, Sem: 0.0195)
   [Epoch 210] batch 150/172 | Loss: 0.0544 (BPR: 0.0345, Sem: 0.0198)
🏁 [Epoch 210] Завершена! Суммарный лосс: 10.6567 (BPR: 7.3488, Sem: 3.3079)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2548), ('recall@50', 0.522), ('ndcg@10', 0.1927), ('ndcg@50', 0.2666)])
   [Epoch 211] batch 50/172 | Loss: 0.0633 (BPR: 0.0440, Sem: 0.0193)
   [Epoch 211] batch 100/172 | Loss: 0.0638 (BPR: 0.0441, Sem: 0.0198)
   [Epoch 211] batch 150/172 | Loss: 0.0608 (BPR: 0.0410, Sem: 0.0198)
🏁 [Epoch 211] Завершена! Суммарный лосс: 10.6197 (BPR: 7.3122, Sem: 3.3075)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2538), ('recall@50', 0.5224), ('ndcg@10', 0.1927), ('ndcg@50', 0.267)])
   [Epoch 212] batch 50/172 | Loss: 0.0579 (BPR: 0.0387, Sem: 0.0192)
   [Epoch 212] batch 100/172 | Loss: 0.0602 (BPR: 0.0403, Sem: 0.0199)
   [Epoch 212] batch 150/172 | Loss: 0.0610 (BPR: 0.0423, Sem: 0.0187)
🏁 [Epoch 212] Завершена! Суммарный лосс: 10.4967 (BPR: 7.1895, Sem: 3.3072)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2538), ('recall@50', 0.5221), ('ndcg@10', 0.1923), ('ndcg@50', 0.2665)])
   [Epoch 213] batch 50/172 | Loss: 0.0565 (BPR: 0.0368, Sem: 0.0196)
   [Epoch 213] batch 100/172 | Loss: 0.0674 (BPR: 0.0486, Sem: 0.0188)
   [Epoch 213] batch 150/172 | Loss: 0.0637 (BPR: 0.0436, Sem: 0.0201)
🏁 [Epoch 213] Завершена! Суммарный лосс: 10.5351 (BPR: 7.2281, Sem: 3.3070)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2542), ('recall@50', 0.5216), ('ndcg@10', 0.1924), ('ndcg@50', 0.2664)])
   [Epoch 214] batch 50/172 | Loss: 0.0594 (BPR: 0.0417, Sem: 0.0178)
   [Epoch 214] batch 100/172 | Loss: 0.0578 (BPR: 0.0394, Sem: 0.0183)
   [Epoch 214] batch 150/172 | Loss: 0.0620 (BPR: 0.0430, Sem: 0.0191)
🏁 [Epoch 214] Завершена! Суммарный лосс: 10.5688 (BPR: 7.2618, Sem: 3.3070)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.255), ('recall@50', 0.5228), ('ndcg@10', 0.1927), ('ndcg@50', 0.2667)])
   [Epoch 215] batch 50/172 | Loss: 0.0609 (BPR: 0.0418, Sem: 0.0191)
   [Epoch 215] batch 100/172 | Loss: 0.0568 (BPR: 0.0374, Sem: 0.0194)
   [Epoch 215] batch 150/172 | Loss: 0.0668 (BPR: 0.0465, Sem: 0.0203)
🏁 [Epoch 215] Завершена! Суммарный лосс: 10.4279 (BPR: 7.1214, Sem: 3.3065)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2553), ('recall@50', 0.5226), ('ndcg@10', 0.1933), ('ndcg@50', 0.2672)])
   [Epoch 216] batch 50/172 | Loss: 0.0642 (BPR: 0.0444, Sem: 0.0198)
   [Epoch 216] batch 100/172 | Loss: 0.0556 (BPR: 0.0360, Sem: 0.0195)
   [Epoch 216] batch 150/172 | Loss: 0.0623 (BPR: 0.0440, Sem: 0.0182)
🏁 [Epoch 216] Завершена! Суммарный лосс: 10.4544 (BPR: 7.1484, Sem: 3.3060)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2548), ('recall@50', 0.5219), ('ndcg@10', 0.1933), ('ndcg@50', 0.2672)])
   [Epoch 217] batch 50/172 | Loss: 0.0674 (BPR: 0.0486, Sem: 0.0188)
   [Epoch 217] batch 100/172 | Loss: 0.0607 (BPR: 0.0415, Sem: 0.0192)
   [Epoch 217] batch 150/172 | Loss: 0.0622 (BPR: 0.0429, Sem: 0.0193)
🏁 [Epoch 217] Завершена! Суммарный лосс: 10.4945 (BPR: 7.1890, Sem: 3.3055)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2564), ('recall@50', 0.523), ('ndcg@10', 0.1939), ('ndcg@50', 0.2675)])
   [Epoch 218] batch 50/172 | Loss: 0.0632 (BPR: 0.0444, Sem: 0.0188)
   [Epoch 218] batch 100/172 | Loss: 0.0516 (BPR: 0.0319, Sem: 0.0197)
   [Epoch 218] batch 150/172 | Loss: 0.0552 (BPR: 0.0363, Sem: 0.0190)
🏁 [Epoch 218] Завершена! Суммарный лосс: 10.3716 (BPR: 7.0663, Sem: 3.3053)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2561), ('recall@50', 0.5237), ('ndcg@10', 0.1939), ('ndcg@50', 0.2678)])
   [Epoch 219] batch 50/172 | Loss: 0.0599 (BPR: 0.0413, Sem: 0.0186)
   [Epoch 219] batch 100/172 | Loss: 0.0603 (BPR: 0.0414, Sem: 0.0189)
   [Epoch 219] batch 150/172 | Loss: 0.0625 (BPR: 0.0432, Sem: 0.0193)
🏁 [Epoch 219] Завершена! Суммарный лосс: 10.4003 (BPR: 7.0951, Sem: 3.3052)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2559), ('recall@50', 0.5249), ('ndcg@10', 0.1937), ('ndcg@50', 0.2681)])
   [Epoch 220] batch 50/172 | Loss: 0.0556 (BPR: 0.0369, Sem: 0.0186)
   [Epoch 220] batch 100/172 | Loss: 0.0538 (BPR: 0.0353, Sem: 0.0185)
   [Epoch 220] batch 150/172 | Loss: 0.0570 (BPR: 0.0378, Sem: 0.0192)
🏁 [Epoch 220] Завершена! Суммарный лосс: 10.3918 (BPR: 7.0862, Sem: 3.3056)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2558), ('recall@50', 0.5237), ('ndcg@10', 0.1939), ('ndcg@50', 0.2681)])
   [Epoch 221] batch 50/172 | Loss: 0.0519 (BPR: 0.0343, Sem: 0.0176)
   [Epoch 221] batch 100/172 | Loss: 0.0633 (BPR: 0.0424, Sem: 0.0209)
   [Epoch 221] batch 150/172 | Loss: 0.0517 (BPR: 0.0323, Sem: 0.0193)
🏁 [Epoch 221] Завершена! Суммарный лосс: 10.2193 (BPR: 6.9142, Sem: 3.3051)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2552), ('recall@50', 0.5236), ('ndcg@10', 0.1936), ('ndcg@50', 0.268)])
   [Epoch 222] batch 50/172 | Loss: 0.0597 (BPR: 0.0401, Sem: 0.0196)
   [Epoch 222] batch 100/172 | Loss: 0.0572 (BPR: 0.0386, Sem: 0.0186)
   [Epoch 222] batch 150/172 | Loss: 0.0566 (BPR: 0.0383, Sem: 0.0183)
🏁 [Epoch 222] Завершена! Суммарный лосс: 10.2760 (BPR: 6.9716, Sem: 3.3044)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2558), ('recall@50', 0.5238), ('ndcg@10', 0.1935), ('ndcg@50', 0.2678)])
   [Epoch 223] batch 50/172 | Loss: 0.0534 (BPR: 0.0343, Sem: 0.0191)
   [Epoch 223] batch 100/172 | Loss: 0.0658 (BPR: 0.0459, Sem: 0.0198)
   [Epoch 223] batch 150/172 | Loss: 0.0521 (BPR: 0.0325, Sem: 0.0196)
🏁 [Epoch 223] Завершена! Суммарный лосс: 10.2483 (BPR: 6.9441, Sem: 3.3042)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2557), ('recall@50', 0.5237), ('ndcg@10', 0.1937), ('ndcg@50', 0.2679)])
   [Epoch 224] batch 50/172 | Loss: 0.0587 (BPR: 0.0381, Sem: 0.0207)
   [Epoch 224] batch 100/172 | Loss: 0.0612 (BPR: 0.0414, Sem: 0.0198)
